PersonId,LastName,UsedFirstName,PersonRoleId,StartDate,EndDate,PartyEn,OrganizationTypeEn,OrganizationLongEn
1816,Bannatyne,Andrew Graham Ballenden,45334,1875-03-31,1878-09-16,Liberal Party of Canada,Constituency,Provencher
2892,Bannerman,William,1499,1878-09-17,1882-06-19,Conservative (1867-1942),Constituency,Renfrew South
16350,Barber,Harry James,44692,1925-10-29,1940-03-25,Conservative (1867-1942),Constituency,Fraser Valley
9729,Barbot,Vivian,74806,2006-01-23,2008-10-13,Bloc Québécois,Constituency,Papineau
14304,Barbès,Charles-Noël,9297,1957-06-10,1958-03-30,Liberal Party of Canada,Constituency,Chapleau
2650,Baribeau,Jean Louis,79143,1930-07-28,1935-10-13,Conservative (1867-1942),Constituency,Champlain
10520,Barker,Frederick Eustace,115556,1885-11-24,1887-02-21,Conservative (1867-1942),Constituency,St. John (City of )
9605,Barker,Samuel,42815,1900-11-07,1904-11-02,Conservative (1867-1942),Constituency,Hamilton
9605,Barker,Samuel,52299,1904-11-03,1915-06-26,Conservative (1867-1942),Constituency,Hamilton East
18278,Barlow,John,246019,2014-06-30,2015-10-18,Conservative Party of Canada,Constituency,Macleod
18278,Barlow,John,266083,2015-10-19,,Conservative Party of Canada,Constituency,Foothills
2302,Barnard,Francis Jones,66314,1879-09-29,1887-02-21,Conservative (1867-1942),Constituency,Yale
11366,Barnard,Frank Stillman,60788,1888-11-22,1896-06-22,Conservative (1867-1942),Constituency,Cariboo
14537,Barnard,George Henry,64414,1908-10-26,1917-10-22,Conservative (1867-1942),Constituency,Victoria City
2083,Barnes,Rex,88202,2002-05-13,2004-06-27,Progressive Conservative Party,Constituency,Gander--Grand Falls
2083,Barnes,Rex,88202,2002-05-13,2004-06-27,Conservative Party of Canada,Constituency,Gander--Grand Falls
13050,Barnes,Susan (Sue),32667,1993-10-25,2008-10-13,Liberal Party of Canada,Constituency,London West
9686,Barnett,Thomas Speakman,109883,1953-08-10,1958-03-30,Co-operative Commonwealth Federation,Constituency,Comox--Alberni
9686,Barnett,Thomas Speakman,97221,1962-06-18,1968-06-24,New Democratic Party,Constituency,Comox--Alberni
9686,Barnett,Thomas Speakman,82564,1969-04-08,1974-07-07,New Democratic Party,Constituency,Comox--Alberni
7986,Barr,John,89703,1904-11-03,1909-11-19,Conservative (1867-1942),Constituency,Dufferin
16510,Barrett,David,21765,1988-11-21,1993-10-24,New Democratic Party,Constituency,Esquimalt--Juan de Fuca
5108,Barrett,H. Gordon,9276,1968-06-25,1972-10-29,Liberal Party of Canada,Constituency,Lincoln
20051,Barrett,Michael,317541,2018-12-03,,Conservative Party of Canada,Constituency,Leeds--Grenville--Thousand Islands and Rideau Lakes
4916,Barrett,Theobald Butler,98861,1945-06-11,1949-06-26,Progressive Conservative Party,Constituency,Norfolk
5903,Barrette,Gilbert,86901,2003-06-16,2004-06-27,Liberal Party of Canada,Constituency,Témiscamingue
3240,Barrette,Joseph Arthur,108291,1911-09-21,1917-12-16,Conservative (1867-1942),Constituency,Berthier
3240,Barrette,Joseph Arthur,59345,1930-07-28,1935-10-13,Conservative (1867-1942),Constituency,Berthier--Maskinongé
16704,Barrington,Merrill Edwin,87459,1958-03-31,1962-06-17,Progressive Conservative Party,Constituency,Châteauguay--Huntingdon--Laprairie
8149,Barron,John Augustus,14115,1887-02-22,1891-12-09,Liberal Party of Canada,Constituency,Victoria North
15774,Barry,John Patrick,42077,1935-10-14,1940-03-25,Liberal Party of Canada,Constituency,Northumberland
18583,Barsalou-Duval,Xavier,265974,2015-10-19,,Bloc Québécois,Constituency,Pierre-Boucher--Les Patriotes--Verchères
12601,Barthe,Georges Isidore,109949,1870-11-18,1872-10-11,Independent Conservative,Constituency,Richelieu
12601,Barthe,Georges Isidore,53396,1874-01-22,1878-09-16,Independent Conservative,Constituency,Richelieu
6038,Basford,Stanley Ronald,65116,1963-04-08,1968-06-24,Liberal Party of Canada,Constituency,Vancouver--Burrard
6038,Basford,Stanley Ronald,236158,1968-06-25,1979-02-20,Liberal Party of Canada,Constituency,Vancouver Centre
10363,Basinet,Charles,24322,1896-06-23,1904-11-02,Liberal Party of Canada,Constituency,Joliette
5937,Baskin,James William,60449,1957-06-10,1963-04-07,Progressive Conservative Party,Constituency,Renfrew South
17857,Bateman,Joyce,162541,2011-05-02,2015-10-18,Conservative Party of Canada,Constituency,Winnipeg South Centre
16393,Bater,Arthur James,23288,1949-06-27,1953-08-09,Liberal Party of Canada,Constituency,The Battlefords
7201,Batten,Herman Maxwell,112634,1953-08-10,1968-06-24,Liberal Party of Canada,Constituency,Humber--St. George's
16415,Batters,Dave,57383,2004-06-28,2008-10-13,Conservative Party of Canada,Constituency,Palliser
13998,Bawden,Peter Colwell,30416,1972-10-30,1979-05-21,Progressive Conservative Party,Constituency,Calgary South
17013,Baxter,John Babington Macaulay,82254,1921-12-06,1925-07-23,Conservative (1867-1942),Constituency,St. John--Albert
18584,Baylis,Frank,265977,2015-10-19,,Liberal Party of Canada,Constituency,Pierrefonds--Dollard
15958,Beattie,Duncan M.,50510,1972-10-30,1974-07-07,Progressive Conservative Party,Constituency,Hamilton Mountain
15958,Beattie,Duncan M.,38721,1979-05-22,1980-02-17,Progressive Conservative Party,Constituency,Hamilton Mountain
2446,Beattie,Thomas,110345,1896-06-23,1900-11-07,Conservative (1867-1942),Constituency,London
2446,Beattie,Thomas,116659,1907-10-29,1914-12-02,Conservative (1867-1942),Constituency,London
6947,Beatty,Henry Perrin,93023,1972-10-30,1979-05-21,Progressive Conservative Party,Constituency,Wellington--Grey--Dufferin--Waterloo
6947,Beatty,Henry Perrin,64663,1979-05-22,1988-11-20,Progressive Conservative Party,Constituency,Wellington--Dufferin--Simcoe
6947,Beatty,Henry Perrin,30172,1988-11-21,1993-10-24,Progressive Conservative Party,Constituency,Wellington--Grey--Dufferin--Simcoe
5416,Beaty,James,46330,1880-08-28,1887-02-21,Conservative (1867-1942),Constituency,Toronto West
8366,Beaty,James,70827,1867-09-20,1874-01-21,Conservative (1867-1942),Constituency,Toronto East
7,Beaubien,Arthur-Lucien,85377,1921-12-06,1940-01-28,Progressive,Constituency,Provencher
7,Beaubien,Arthur-Lucien,85377,1921-12-06,1940-01-28,Liberal Party of Canada,Constituency,Provencher
7,Beaubien,Arthur-Lucien,85377,1921-12-06,1940-01-28,Liberal Progressive,Constituency,Provencher
1799,Beaubien,Joseph-Octave,103923,1867-09-20,1872-10-11,Conservative (1867-1942),Constituency,Montmagny
13811,Beaubien,Louis,80614,1872-10-12,1874-01-21,Conservative (1867-1942),Constituency,Hochelaga
5230,Beaubier,David Wilson,79957,1930-07-28,1938-09-01,Conservative (1867-1942),Constituency,Brandon
11113,Beauchamp-Niquet,Suzanne,68957,1980-02-18,1984-09-03,Liberal Party of Canada,Constituency,Roberval
992,Beauchesne,Pierre-Clovis,84794,1879-08-26,1882-06-19,Conservative (1867-1942),Constituency,Bonaventure
17304,Beaudin,Josée,132180,2008-10-14,2011-05-01,Bloc Québécois,Constituency,Saint-Lambert
8930,Beaudoin,Louis-René,61883,1945-06-11,1958-03-30,Liberal Party of Canada,Constituency,Vaudreuil--Soulanges
2567,Beaudoin,Léonel,72154,1968-06-25,1979-05-21,Ralliement des créditistes,Constituency,Richmond
2567,Beaudoin,Léonel,72154,1968-06-25,1979-05-21,Social Credit Party of Canada,Constituency,Richmond
11081,Beaudry,Roland,49699,1945-06-11,1949-06-26,Liberal Party of Canada,Constituency,St. James
11081,Beaudry,Roland,107386,1949-06-27,1953-08-09,Liberal Party of Canada,Constituency,St. James
11081,Beaudry,Roland,61470,1953-08-10,1958-03-30,Liberal Party of Canada,Constituency,Saint-Jacques
840,Beaulieu,Jean-Paul,66639,1965-11-08,1968-06-24,Progressive Conservative Party,Constituency,Saint-Jean--Iberville--Napierville
18568,Beaulieu,Mario,265927,2015-10-19,,Bloc Québécois,Constituency,La Pointe-de-l'Île
13259,Beaulé,Jean Robert,12398,1962-06-18,1965-11-07,Ralliement des créditistes,Constituency,Quebec East
13259,Beaulé,Jean Robert,12398,1962-06-18,1965-11-07,Social Credit Party of Canada,Constituency,Quebec East
3917,Beaumier,Colleen,35661,1993-10-25,1997-06-01,Liberal Party of Canada,Constituency,Brampton
3917,Beaumier,Colleen,111087,1997-06-02,2004-06-27,Liberal Party of Canada,Constituency,Brampton West--Mississauga
3917,Beaumier,Colleen,74768,2004-06-28,2008-10-13,Liberal Party of Canada,Constituency,Brampton West
10354,Beauparlant,Aimé Majorique,69247,1904-11-03,1911-09-20,Liberal Party of Canada,Constituency,St. Hyacinthe
10097,Beausoleil,Cléophas,84840,1887-02-22,1899-12-01,Liberal Party of Canada,Constituency,Berthier
18430,Beech,Terry,265481,2015-10-19,,Liberal Party of Canada,Constituency,Burnaby North--Seymour
15143,Beech,William George,112378,1957-06-10,1962-06-17,Progressive Conservative Party,Constituency,York South
2749,Beer,Bruce Silas,61494,1962-06-18,1968-06-24,Liberal Party of Canada,Constituency,Peel
2749,Beer,Bruce Silas,105176,1968-06-25,1972-10-29,Liberal Party of Canada,Constituency,Peel--Dufferin--Simcoe
2922,Beith,Robert,19451,1891-03-05,1900-11-06,Liberal Party of Canada,Constituency,Durham West
2922,Beith,Robert,7805,1902-01-15,1904-11-02,Liberal Party of Canada,Constituency,Durham West
4201,Belcourt,Napoléon Antoine,19037,1896-06-23,1907-11-21,Liberal Party of Canada,Constituency,Ottawa (City of)
15066,Bell,Adam Carr,99294,1896-06-23,1904-11-02,Conservative (1867-1942),Constituency,Pictou
849,Bell,Catherine,37911,2006-01-23,2008-10-13,New Democratic Party,Constituency,Vancouver Island North
2730,Bell,Charles William,74068,1925-10-29,1935-10-13,Conservative (1867-1942),Constituency,Hamilton West
7382,Bell,Don,118567,2004-06-28,2008-10-13,Liberal Party of Canada,Constituency,North Vancouver
10388,Bell,John Howatt,54919,1898-12-14,1900-11-06,Liberal Party of Canada,Constituency,East Prince
7965,Bell,John William,85093,1882-06-20,1891-03-04,Conservative (1867-1942),Constituency,Addington
7965,Bell,John William,62617,1896-06-23,1901-07-05,Conservative (1867-1942),Constituency,Addington
4135,Bell,Leslie Gordon,80639,1925-10-29,1935-10-14,Conservative (1867-1942),Constituency,St. Antoine
3689,Bell,Richard Albert,58360,1957-06-10,1963-04-07,Progressive Conservative Party,Constituency,Carleton
3689,Bell,Richard Albert,112001,1965-11-08,1968-06-24,Progressive Conservative Party,Constituency,Carleton
2470,Bell,Thomas,38958,1925-10-29,1935-10-13,Conservative (1867-1942),Constituency,St. John--Albert
4276,Bell,Thomas Miller,91323,1953-08-10,1968-06-24,Progressive Conservative Party,Constituency,St. John--Albert
4276,Bell,Thomas Miller,2978,1968-06-25,1974-07-07,Progressive Conservative Party,Constituency,Saint John--Lancaster
7381,Bellavance,André,105915,2004-06-28,2015-10-18,Independent,Constituency,Richmond--Arthabaska
7381,Bellavance,André,105915,2004-06-28,2015-10-18,Bloc Québécois,Constituency,Richmond--Arthabaska
9749,Belleau,Isidore Noël,56896,1883-10-25,1885-03-16,Conservative (1867-1942),Constituency,Lévis
5487,Bellehumeur,Michel,62021,1993-10-25,2002-05-18,Bloc Québécois,Constituency,Berthier--Montcalm
1901,Bellemare,Adélard,54184,1911-09-21,1917-12-16,Independent Conservative,Constituency,Maskinongé
12255,Bellemare,Eugène,44574,1988-11-21,1997-06-01,Liberal Party of Canada,Constituency,Carleton--Gloucester
12255,Bellemare,Eugène,4233,1997-06-02,2000-06-28,Liberal Party of Canada,Constituency,Carleton--Gloucester
12255,Bellemare,Eugène,46658,2000-06-29,2004-06-27,Liberal Party of Canada,Constituency,Ottawa--Orléans
3185,Bellerose,Joseph Hyacinthe,92804,1867-09-20,1873-10-06,Conservative (1867-1942),Constituency,Laval
8928,Belley,Louis de Gonzague,108711,1892-08-16,1896-06-23,Conservative (1867-1942),Constituency,Chicoutimi--Saguenay
13896,Belsher,Ross,54066,1984-09-04,1993-10-24,Progressive Conservative Party,Constituency,Fraser Valley East
11632,Belzile,Alfred,36123,1958-03-31,1963-04-07,Progressive Conservative Party,Constituency,Matapédia--Matane
4001,Belzile,Gleason,116761,1945-06-11,1950-07-25,Liberal Party of Canada,Constituency,Rimouski
16782,Bence,Alfred Henry,77477,1940-08-19,1945-06-10,Conservative (1867-1942),Constituency,Saskatoon City
20061,Bendayan,Rachel,317941,2019-02-25,,Liberal Party of Canada,Constituency,Outremont
1581,Benidickson,William Moore,87706,1945-06-11,1965-07-06,Liberal Labour Party,Constituency,Kenora--Rainy River
1581,Benidickson,William Moore,87706,1945-06-11,1965-07-06,Liberal Party of Canada,Constituency,Kenora--Rainy River
79,Benjamin,Leslie Gordon,76136,1968-06-25,1979-05-21,New Democratic Party,Constituency,Regina--Lake Centre
79,Benjamin,Leslie Gordon,118450,1979-05-22,1988-11-20,New Democratic Party,Constituency,Regina West
79,Benjamin,Leslie Gordon,58180,1988-11-21,1993-10-24,New Democratic Party,Constituency,Regina--Lumsden
10038,Bennett,Carolyn,68597,1997-06-02,2015-10-18,Liberal Party of Canada,Constituency,St. Paul's
10038,Bennett,Carolyn,266064,2015-10-19,,Liberal Party of Canada,Constituency,Toronto--St. Paul's
834,Bennett,Colin Emerson,66867,1949-06-27,1957-06-09,Liberal Party of Canada,Constituency,Grey North
6638,Bennett,Richard Bedford,9428,1911-09-21,1917-12-16,Conservative (1867-1942),Constituency,Calgary
6638,Bennett,Richard Bedford,23744,1925-10-29,1939-01-28,Conservative (1867-1942),Constituency,Calgary West
13944,Bennett,Sybil,38295,1953-08-10,1956-11-12,Progressive Conservative Party,Constituency,Halton
16002,Bennett,William Humphrey,49831,1892-02-25,1897-01-08,Conservative (1867-1942),Constituency,Simcoe East
16002,Bennett,William Humphrey,114781,1897-02-04,1908-10-25,Conservative (1867-1942),Constituency,Simcoe East
16002,Bennett,William Humphrey,49611,1911-09-21,1917-11-12,Conservative (1867-1942),Constituency,Simcoe East
2313,Benoit,Aldéric-Joseph,92264,1922-08-31,1930-07-27,Liberal Party of Canada,Constituency,St. Johns--Iberville
10296,Benoit,Leon Earl,47296,1993-10-25,1997-06-01,Reform Party of Canada,Constituency,Vegreville
10296,Benoit,Leon Earl,15366,1997-06-02,2004-06-27,Reform Party of Canada,Constituency,Lakeland
10296,Benoit,Leon Earl,15366,1997-06-02,2004-06-27,Canadian Reform Conservative Alliance,Constituency,Lakeland
10296,Benoit,Leon Earl,15366,1997-06-02,2004-06-27,Conservative Party of Canada,Constituency,Lakeland
10296,Benoit,Leon Earl,83428,2004-06-28,2015-10-18,Conservative Party of Canada,Constituency,Vegreville--Wainwright
14530,Benoit,Pierre Basile,9091,1867-09-20,1874-01-21,Conservative (1867-1942),Constituency,Chambly
14530,Benoit,Pierre Basile,102983,1876-01-07,1886-07-12,Conservative (1867-1942),Constituency,Chambly
17912,Benskin,Tyrone,162712,2011-05-02,2015-10-18,New Democratic Party,Constituency,Jeanne-Le Ber
3145,Benson,Edgar John,38584,1962-06-18,1968-06-24,Liberal Party of Canada,Constituency,Kingston
3145,Benson,Edgar John,65914,1968-06-25,1972-10-29,Liberal Party of Canada,Constituency,Kingston and the Islands
10410,Benson,James Rea,5838,1867-09-20,1868-03-13,Liberal-Conservative,Constituency,Lincoln
18604,Benson,Sheri,266037,2015-10-19,,New Democratic Party,Constituency,Saskatoon West
7814,Benson,William Thomas,94149,1882-06-20,1885-06-08,Conservative (1867-1942),Constituency,Grenville South
6382,Bentley,Thomas John,26888,1945-06-11,1949-06-26,Co-operative Commonwealth Federation,Constituency,Swift Current
18739,Benzen,Bob,284496,2017-04-03,,Conservative Party of Canada,Constituency,Calgary Heritage
13142,Bercovitch,Peter,54012,1938-11-07,1942-12-27,Liberal Party of Canada,Constituency,Cartier
17262,Bergen,Candice,132050,2008-10-14,,Conservative Party of Canada,Constituency,Portage--Lisgar
16035,Berger,David,98932,1979-05-22,1988-11-20,Liberal Party of Canada,Constituency,Laurier
16035,Berger,David,113995,1988-11-21,1994-12-28,Liberal Party of Canada,Constituency,Saint-Henri--Westmount
15782,Berger,Jean-Charles Richard (Jean),99230,1963-04-08,1968-06-24,Liberal Party of Canada,Constituency,Montmagny--l'Islet
2089,Berger,Thomas Rodney,85055,1962-06-18,1963-04-07,New Democratic Party,Constituency,Vancouver--Burrard
3180,Bergeron,Joseph Gédéon Horace,18871,1879-01-09,1900-11-06,Conservative (1867-1942),Constituency,Beauharnois
3180,Bergeron,Joseph Gédéon Horace,18871,1879-01-09,1900-11-06,Independent Conservative,Constituency,Beauharnois
3180,Bergeron,Joseph Gédéon Horace,74845,1904-11-03,1908-10-25,Conservative (1867-1942),Constituency,Beauharnois
14226,Bergeron,Stéphane,118697,1993-10-25,1998-06-17,Bloc Québécois,Constituency,Verchères
14226,Bergeron,Stéphane,19756,1998-06-18,2005-11-09,Bloc Québécois,Constituency,Verchères--Les Patriotes
10821,Bergin,Darby,90428,1872-10-12,1874-01-21,Liberal-Conservative,Constituency,Cornwall
10821,Bergin,Darby,68110,1878-09-17,1879-12-24,Liberal-Conservative,Constituency,Cornwall
10821,Bergin,Darby,58565,1880-01-27,1882-06-19,Liberal-Conservative,Constituency,Cornwall
10821,Bergin,Darby,112183,1882-06-20,1896-10-22,Liberal-Conservative,Constituency,Cornwall and Stormont
5515,Bernier,André J.,94361,1962-06-18,1963-04-07,Social Credit Party of Canada,Constituency,Richmond--Wolfe
7478,Bernier,Gilles,71074,1997-06-02,2000-11-26,Progressive Conservative Party,Constituency,Tobique--Mactaquac
8839,Bernier,Gilles,24390,1984-09-04,1997-06-01,Progressive Conservative Party,Constituency,Beauce
8839,Bernier,Gilles,24390,1984-09-04,1997-06-01,Independent,Constituency,Beauce
11216,Bernier,Henri,3583,1874-01-22,1878-09-16,Liberal Party of Canada,Constituency,Lotbinière
4278,Bernier,Maurice,109910,1993-10-25,1997-06-01,Bloc Québécois,Constituency,Mégantic--Compton--Stanstead
3817,Bernier,Maxime,107392,2006-01-23,,Independent,Constituency,Beauce
3817,Bernier,Maxime,107392,2006-01-23,,People's Party of Canada,Constituency,Beauce
3817,Bernier,Maxime,107392,2006-01-23,,Conservative Party of Canada,Constituency,Beauce
11795,Bernier,Michel Esdras,43506,1882-06-20,1900-06-22,Liberal Party of Canada,Constituency,St. Hyacinthe
11795,Bernier,Michel Esdras,66518,1900-07-04,1904-01-18,Liberal Party of Canada,Constituency,St. Hyacinthe
2185,Bernier,Yvan,87787,1993-10-25,1997-06-01,Bloc Québécois,Constituency,Gaspé
2185,Bernier,Yvan,1781,1997-06-02,2000-11-26,Bloc Québécois,Constituency,Bonaventure--Gaspé--Îles-de-la-Madeleine--Pabok
18578,Berthold,Luc,265957,2015-10-19,,Conservative Party of Canada,Constituency,Mégantic--L'Érable
3188,Bertram,George Hope,70598,1897-11-30,1900-03-20,Liberal Party of Canada,Constituency,Toronto Centre
5630,Bertram,John,98267,1874-01-22,1878-09-16,Liberal Party of Canada,Constituency,Peterborough West
8925,Bertrand,Charles Frédéric Adolphe,112943,1867-09-20,1872-10-11,Conservative (1867-1942),Constituency,Témiscouata
